apyg	apyl	apyg_nr	apyl_nr	apgapl_abbrev	apygapyl_hash
Nalšios	Meikštų	53	16	Nalšios(53)-Meikštų(16)	5db4a2b0
Nalšios	Mielagėnų	53	17	Nalšios(53)-Mielagėnų(17)	7c985543
Nalšios	Pabradės	53	17	Nalšios(53)-Pabradės(17)	90169d45
Nalšios	Daugėliškio	53	18	Nalšios(53)-Daugėliškio(18)	5c3f9164
Nalšios	Kranto	53	18	Nalšios(53)-Kranto(18)	e08bc2ed
Nalšios	Švenčionių	53	19	Nalšios(53)-Švenčionių(19)	3eff438a
Nalšios	Rimšės	53	20	Nalšios(53)-Rimšės(20)	e4a7d490
Nalšios	Liepų	53	20	Nalšios(53)-Liepų(20)	9ddcd670
Nalšios	Rubelninkų	53	21	Nalšios(53)-Rubelninkų(21)	5760b7d5
Nalšios	Cirkliškio	53	21	Nalšios(53)-Cirkliškio(21)	f2d45c18
Nalšios	Magūnų	53	22	Nalšios(53)-Magūnų(22)	938dd5c9
Nalšios	Strigališkio	53	22	Nalšios(53)-Strigališkio(22)	34a6cfd8
Nalšios	Prienų	53	23	Nalšios(53)-Prienų(23)	6ae87662
Nalšios	Šiūlėnų	53	23	Nalšios(53)-Šiūlėnų(23)	b12e0bf9
Nalšios	Švedriškės	53	24	Nalšios(53)-Švedriškės(24)	ddbd9f34
Nalšios	Karkažiškės	53	24	Nalšios(53)-Karkažiškės(24)	819d9e68
Nalšios	Taujūnų	53	25	Nalšios(53)-Taujūnų(25)	dd1368b2
Nalšios	Tverečiaus	53	26	Nalšios(53)-Tverečiaus(26)	9fb89a47
Nalšios	Pavoverės	53	26	Nalšios(53)-Pavoverės(26)	d4bdb501
Nalšios	Sarių	53	27	Nalšios(53)-Sarių(27)	975641d4
Nalšios	Vidiškių	53	27	Nalšios(53)-Vidiškių(27)	e4088183
Nalšios	Strūnaičio	53	28	Nalšios(53)-Strūnaičio(28)	f2ce4736
Nalšios	Vidutinės	53	29	Nalšios(53)-Vidutinės(29)	3711de9f
Molėtų	Alantos	54	1	Molėtų(54)-Alantos(1)	f05c3f3f
Molėtų	Širvintų	54	1	Molėtų(54)-Širvintų(1)	6ed77cb6
Molėtų	Žalvarių	54	2	Molėtų(54)-Žalvarių(2)	18a89896
Molėtų	Šeiniaus	54	2	Molėtų(54)-Šeiniaus(2)	ee13c0de
Molėtų	Juodiškių	54	3	Molėtų(54)-Juodiškių(3)	5ecf180c
Molėtų	Balninkų	54	3	Molėtų(54)-Balninkų(3)	67a67dd6
Molėtų	Bekupės	54	4	Molėtų(54)-Bekupės(4)	99d769dd
Molėtų	Alionių	54	4	Molėtų(54)-Alionių(4)	852b1b62
Molėtų	Bijutiškio	54	5	Molėtų(54)-Bijutiškio(5)	97802f0f
Molėtų	Čiobiškio	54	5	Molėtų(54)-Čiobiškio(5)	a05d10b5
Molėtų	Virvyčių	54	6	Molėtų(54)-Virvyčių(6)	86b85b5f
Molėtų	Čiulėnų	54	6	Molėtų(54)-Čiulėnų(6)	168be239
Molėtų	Dapkūniškių	54	7	Molėtų(54)-Dapkūniškių(7)	9e6acfcc
Molėtų	Bagaslaviškio	54	7	Molėtų(54)-Bagaslaviškio(7)	c4cee909
Molėtų	Gelvonų	54	8	Molėtų(54)-Gelvonų(8)	7dd75e0e
Molėtų	Dubingių	54	8	Molėtų(54)-Dubingių(8)	bccf0ce7
Molėtų	Liukonių	54	9	Molėtų(54)-Liukonių(9)	3cb7709d
Molėtų	Giedraičių	54	9	Molėtų(54)-Giedraičių(9)	6c90fe19
Molėtų	Girsteitiškio	54	10	Molėtų(54)-Girsteitiškio(10)	8d579b7a
Molėtų	Bartkuškio	54	10	Molėtų(54)-Bartkuškio(10)	8fd50b3e
Molėtų	Šiaulių	54	11	Molėtų(54)-Šiaulių(11)	a84df02a
Molėtų	Inturkės	54	11	Molėtų(54)-Inturkės(11)	d26b741d
Molėtų	Medžiukų	54	12	Molėtų(54)-Medžiukų(12)	5b215131
Molėtų	Joniškio	54	12	Molėtų(54)-Joniškio(12)	19de70d0
Molėtų	Miežonių	54	13	Molėtų(54)-Miežonių(13)	e3f9668e
Molėtų	Kernavės	54	13	Molėtų(54)-Kernavės(13)	0a89ebea
Molėtų	Levaniškių	54	14	Molėtų(54)-Levaniškių(14)	4ada3dfc
Molėtų	Musninkų	54	14	Molėtų(54)-Musninkų(14)	9aeeeec7
Molėtų	Vileikiškių	54	15	Molėtų(54)-Vileikiškių(15)	b9238b88
Molėtų	Luokesos	54	15	Molėtų(54)-Luokesos(15)	d20e80c7
Molėtų	Alekniškio	54	16	Molėtų(54)-Alekniškio(16)	0b0bc9fa
Molėtų	Mindūnų	54	16	Molėtų(54)-Mindūnų(16)	48a1fca0
Molėtų	Družų	54	17	Molėtų(54)-Družų(17)	fcd724a5
Molėtų	Siesarties	54	17	Molėtų(54)-Siesarties(17)	73ac2a22
Molėtų	Motiejūnų	54	18	Molėtų(54)-Motiejūnų(18)	87d33dbd
Molėtų	Liepų	54	18	Molėtų(54)-Liepų(18)	e68d5599
Molėtų	Naujasodžio	54	19	Molėtų(54)-Naujasodžio(19)	d6e72f66
Molėtų	Širvintų	54	19	Molėtų(54)-Širvintų(19)	ea3e4333
Molėtų	Anciūnų	54	20	Molėtų(54)-Anciūnų(20)	0eccba4a
Molėtų	Skudutiškio	54	20	Molėtų(54)-Skudutiškio(20)	9926e199
Molėtų	Kiauklių	54	21	Molėtų(54)-Kiauklių(21)	4be31d4c
Molėtų	Suginčių	54	21	Molėtų(54)-Suginčių(21)	e67761f1
Molėtų	Šešuolėlių	54	22	Molėtų(54)-Šešuolėlių(22)	1b402a20
Molėtų	Videniškių	54	22	Molėtų(54)-Videniškių(22)	4a155bf3
Molėtų	Viesų	54	23	Molėtų(54)-Viesų(23)	28195248
Molėtų	Vorėnų	54	23	Molėtų(54)-Vorėnų(23)	b4929be9
Molėtų	Verbiškių	54	24	Molėtų(54)-Verbiškių(24)	0a3ae29e
Molėtų	Kielių	54	24	Molėtų(54)-Kielių(24)	d3b25785
Nemenčinės	Avižienių	55	1	Nemenčinės(55)-Avižienių(1)	6e33a79d
Nemenčinės	Riešės	55	2	Nemenčinės(55)-Riešės(2)	5c0a4164
Nemenčinės	Buivydžių	55	3	Nemenčinės(55)-Buivydžių(3)	677e5b98
Nemenčinės	Buivydiškių	55	4	Nemenčinės(55)-Buivydiškių(4)	0a44e614
Nemenčinės	Platiniškių	55	5	Nemenčinės(55)-Platiniškių(5)	f5f4aae3
Nemenčinės	Čekoniškių	55	6	Nemenčinės(55)-Čekoniškių(6)	7ca5a5d0
Nemenčinės	Dūkštų	55	13	Nemenčinės(55)-Dūkštų(13)	666899e9
Nemenčinės	Geisiškių	55	14	Nemenčinės(55)-Geisiškių(14)	4988dbc6
Nemenčinės	Maišiagalos	55	20	Nemenčinės(55)-Maišiagalos(20)	0aff205f
Nemenčinės	Karvio	55	21	Nemenčinės(55)-Karvio(21)	aa75c81f
Nemenčinės	Kabiškių	55	29	Nemenčinės(55)-Kabiškių(29)	64118f2f
Nemenčinės	Rudausių	55	30	Nemenčinės(55)-Rudausių(30)	08e773bf
Nemenčinės	Eitminiškių	55	32	Nemenčinės(55)-Eitminiškių(32)	15496121
Nemenčinės	Paberžės	55	33	Nemenčinės(55)-Paberžės(33)	21e0c5dc
Nemenčinės	Glitiškių	55	34	Nemenčinės(55)-Glitiškių(34)	2542875d
Nemenčinės	Visalaukės	55	35	Nemenčinės(55)-Visalaukės(35)	b1f90597
Nemenčinės	Didžiosios	55	36	Nemenčinės(55)-Didžiosios(36)	e03a9e59
Nemenčinės	Pikeliškių	55	37	Nemenčinės(55)-Pikeliškių(37)	502c81e2
Nemenčinės	Sudervės	55	44	Nemenčinės(55)-Sudervės(44)	e5e642fb
Nemenčinės	Sužionių	55	45	Nemenčinės(55)-Sužionių(45)	4a60008a
Nemenčinės	Veriškių	55	46	Nemenčinės(55)-Veriškių(46)	70a9cfa0
Nemenčinės	Skirlėnų	55	47	Nemenčinės(55)-Skirlėnų(47)	05b5be1f
Nemenčinės	Nemenčinės	55	51	Nemenčinės(55)-Nemenčinės(51)	2321f12a
Nemenčinės	Neries	55	52	Nemenčinės(55)-Neries(52)	bfe43648
Nemenčinės	Bukiškio	55	53	Nemenčinės(55)-Bukiškio(53)	b036058e
Nemenčinės	Kreivalaužių	55	54	Nemenčinės(55)-Kreivalaužių(54)	d64c84d1
Šalčininkų	Šalčininkų	56	1	Šalčininkų(56)-Šalčininkų(1)	ca5dd92c
Šalčininkų	Centrinė	56	2	Šalčininkų(56)-Centrinė(2)	bc7bac80
Šalčininkų	Parko	56	3	Šalčininkų(56)-Parko(3)	6e04acbc
Šalčininkų	Šalčininkėlių	56	4	Šalčininkų(56)-Šalčininkėlių(4)	d46287b0
Šalčininkų	Zavišonių	56	5	Šalčininkų(56)-Zavišonių(5)	0ebf7fe0
Šalčininkų	Gerviškių	56	6	Šalčininkų(56)-Gerviškių(6)	5f7ab96b
Šalčininkų	Tribonių	56	7	Šalčininkų(56)-Tribonių(7)	c4996940
Šalčininkų	Sėlų	56	8	Šalčininkų(56)-Sėlų(8)	137e981b
Šalčininkų	Baltosios	56	8	Šalčininkų(56)-Baltosios(8)	cc8ae8de
Šalčininkų	Čiužiakampio	56	9	Šalčininkų(56)-Čiužiakampio(9)	c13a9a99
Šalčininkų	Pagirių	56	9	Šalčininkų(56)-Pagirių(9)	bd8a2357
Šalčininkų	Keturiasdešimties	56	10	Šalčininkų(56)-Keturiasdešimties(10)	6631bc24
Šalčininkų	Butrimonių	56	10	Šalčininkų(56)-Butrimonių(10)	b52cb3fb
Šalčininkų	Jančiūnų	56	11	Šalčininkų(56)-Jančiūnų(11)	edbf4e7f
Šalčininkų	Eišiškių	56	12	Šalčininkų(56)-Eišiškių(12)	79011890
Šalčininkų	Jurzdikos	56	13	Šalčininkų(56)-Jurzdikos(13)	ced53abd
Šalčininkų	Gornostajiškių	56	14	Šalčininkų(56)-Gornostajiškių(14)	6d90c274
Šalčininkų	Kalesninkų	56	15	Šalčininkų(56)-Kalesninkų(15)	743f99d5
Šalčininkų	Purvėnų	56	16	Šalčininkų(56)-Purvėnų(16)	132d6887
Šalčininkų	Dainavos	56	17	Šalčininkų(56)-Dainavos(17)	ec539dd3
Šalčininkų	Pabarės	56	18	Šalčininkų(56)-Pabarės(18)	5c58bb93
Šalčininkų	Tetėnų	56	19	Šalčininkų(56)-Tetėnų(19)	052d3ff9
Šalčininkų	Jašiūnų	56	20	Šalčininkų(56)-Jašiūnų(20)	7e2aa99b
Šalčininkų	Geležinkelio	56	21	Šalčininkų(56)-Geležinkelio(21)	ed881eed
Šalčininkų	Keidžių	56	22	Šalčininkų(56)-Keidžių(22)	d8483534
Šalčininkų	Rūdninkų	56	23	Šalčininkų(56)-Rūdninkų(23)	5a953864
Šalčininkų	Baltosios	56	24	Šalčininkų(56)-Baltosios(24)	284d1324
Šalčininkų	Turgelių	56	25	Šalčininkų(56)-Turgelių(25)	e8b30323
Šalčininkų	Skynimų	56	26	Šalčininkų(56)-Skynimų(26)	f4e9a408
Šalčininkų	Tabariškių	56	27	Šalčininkų(56)-Tabariškių(27)	4bc0c17b
Šalčininkų	Akmenynės	56	28	Šalčininkų(56)-Akmenynės(28)	0a03175e
Šalčininkų	Poškonių	56	29	Šalčininkų(56)-Poškonių(29)	dd5dc14a
Šalčininkų	Dieveniškių	56	30	Šalčininkų(56)-Dieveniškių(30)	f498eb48
Šalčininkų	Krakūnų	56	31	Šalčininkų(56)-Krakūnų(31)	01ac177b
Šalčininkų	Jurgelionių	56	32	Šalčininkų(56)-Jurgelionių(32)	44bc3e3b
Šalčininkų	Milkūnų	56	33	Šalčininkų(56)-Milkūnų(33)	390e5577
Šalčininkų	Baušių	56	34	Šalčininkų(56)-Baušių(34)	74ab538d
Šalčininkų	Dailidžių	56	35	Šalčininkų(56)-Dailidžių(35)	511df3bf
Šalčininkų	Tausiūnų	56	37	Šalčininkų(56)-Tausiūnų(37)	76b601b1
Šalčininkų	Mažųjų	56	48	Šalčininkų(56)-Mažųjų(48)	7b16a727
Medininkų	Bezdonių	57	7	Medininkų(57)-Bezdonių(7)	d4589b4d
Medininkų	Grigaičių	57	11	Medininkų(57)-Grigaičių(11)	7d6166df
Medininkų	Kyviškių	57	12	Medininkų(57)-Kyviškių(12)	ee6afa0d
Medininkų	Pakenės	57	15	Medininkų(57)-Pakenės(15)	0009a675
Medininkų	Kalvelių	57	16	Medininkų(57)-Kalvelių(16)	51da88f2
Medininkų	Šumsko	57	17	Medininkų(57)-Šumsko(17)	a23dd5ba
Medininkų	Mostiškių	57	18	Medininkų(57)-Mostiškių(18)	8de27932
Medininkų	Lavoriškių	57	19	Medininkų(57)-Lavoriškių(19)	98b6dcc2
Medininkų	Marijampolio	57	22	Medininkų(57)-Marijampolio(22)	78a1eb6a
Medininkų	Parudaminio	57	23	Medininkų(57)-Parudaminio(23)	78f4ab50
Medininkų	Mickūnų	57	24	Medininkų(57)-Mickūnų(24)	a2ca8bef
Medininkų	Galgių	57	25	Medininkų(57)-Galgių(25)	65baad36
Medininkų	Medininkų	57	26	Medininkų(57)-Medininkų(26)	6614725b
Medininkų	Nemėžio	57	27	Medininkų(57)-Nemėžio(27)	8c389102
Medininkų	Skaidiškių	57	28	Medininkų(57)-Skaidiškių(28)	d26392a0
Medininkų	Rudaminos	57	38	Medininkų(57)-Rudaminos(38)	c9aabcf9
Medininkų	Kalviškių	57	39	Medininkų(57)-Kalviškių(39)	8ba2d93a
Medininkų	Valčiūnų	57	40	Medininkų(57)-Valčiūnų(40)	1f5704e0
Medininkų	Rukainių	57	41	Medininkų(57)-Rukainių(41)	f935d650
Medininkų	Senasalio	57	42	Medininkų(57)-Senasalio(42)	f801706f
Medininkų	Savičiūnų	57	43	Medininkų(57)-Savičiūnų(43)	78f55a6d
Medininkų	Juodšilių	57	49	Medininkų(57)-Juodšilių(49)	a8db48fb
Medininkų	Rakonių	57	55	Medininkų(57)-Rakonių(55)	4255bf52
Trakų	Lentvario	58	1	Trakų(58)-Lentvario(1)	5a735ec7
Trakų	Klevų	58	2	Trakų(58)-Klevų(2)	aa00bec2
Trakų	Trakų	58	3	Trakų(58)-Trakų(3)	2bfcb835
Trakų	Ausieniškių	58	5	Trakų(58)-Ausieniškių(5)	8c393fe6
Trakų	Balceriškių	58	6	Trakų(58)-Balceriškių(6)	1d47d9d6
Trakų	Beižionių	58	7	Trakų(58)-Beižionių(7)	7ade4e57
Trakų	Daugirdiškių	58	8	Trakų(58)-Daugirdiškių(8)	08a3602a
Trakų	Kazokiškių	58	9	Trakų(58)-Kazokiškių(9)	f0aaf0d3
Trakų	Pastrėvio	58	10	Trakų(58)-Pastrėvio(10)	fe8a76ed
Trakų	Semeliškių	58	11	Trakų(58)-Semeliškių(11)	11ecf937
Trakų	Vievio	58	12	Trakų(58)-Vievio(12)	eb048fdd
Trakų	Jagėlonių	58	14	Trakų(58)-Jagėlonių(14)	dab6311f
Trakų	Kietaviškių	58	15	Trakų(58)-Kietaviškių(15)	c487c225
Trakų	Rykantų	58	21	Trakų(58)-Rykantų(21)	e4e03a76
Trakų	Kauno	58	25	Trakų(58)-Kauno(25)	29af6b56
Trakų	Kunigiškių	58	26	Trakų(58)-Kunigiškių(26)	2e7e4e2c
Trakų	Šviesos	58	27	Trakų(58)-Šviesos(27)	09285311
Trakų	Bražuolės	58	33	Trakų(58)-Bražuolės(33)	09e11420
Trakų	Jovariškių	58	35	Trakų(58)-Jovariškių(35)	e5f815de
Trakų	Birutės	58	41	Trakų(58)-Birutės(41)	359fb087
Trakų	Lauko	58	43	Trakų(58)-Lauko(43)	36f715aa
Trakų	Kilimų	58	44	Trakų(58)-Kilimų(44)	5de395eb
Kaišiadorių	Vytauto	59	1	Kaišiadorių(59)-Vytauto(1)	aa0d2c8c
Kaišiadorių	Draugystės	59	1	Kaišiadorių(59)-Draugystės(1)	50205ffe
Kaišiadorių	Gedimino	59	2	Kaišiadorių(59)-Gedimino(2)	daf657ae
Kaišiadorių	Saulės	59	2	Kaišiadorių(59)-Saulės(2)	a51ecaa1
Kaišiadorių	Sodų	59	3	Kaišiadorių(59)-Sodų(3)	66caac0b
Kaišiadorių	Girelės	59	3	Kaišiadorių(59)-Girelės(3)	add4f04e
Kaišiadorių	Versmės	59	4	Kaišiadorių(59)-Versmės(4)	17c86a68
Kaišiadorių	Lomenos	59	4	Kaišiadorių(59)-Lomenos(4)	3ea43a5e
Kaišiadorių	Kruonio	59	5	Kaišiadorių(59)-Kruonio(5)	1825e089
Kaišiadorių	Kalvių	59	6	Kaišiadorių(59)-Kalvių(6)	32811249
Kaišiadorių	Vilūnų	59	7	Kaišiadorių(59)-Vilūnų(7)	79d32b31
Kaišiadorių	Darsūniškio	59	8	Kaišiadorių(59)-Darsūniškio(8)	96a12344
Kaišiadorių	Ringailių	59	9	Kaišiadorių(59)-Ringailių(9)	826df7a9
Kaišiadorių	Stoniavos	59	12	Kaišiadorių(59)-Stoniavos(12)	33f49f91
Kaišiadorių	Gilučių	59	13	Kaišiadorių(59)-Gilučių(13)	c2308369
Kaišiadorių	Dainių	59	13	Kaišiadorių(59)-Dainių(13)	244bdb3b
Kaišiadorių	Stasiūnų	59	14	Kaišiadorių(59)-Stasiūnų(14)	f62c4af3
Kaišiadorių	Melioratorių	59	15	Kaišiadorių(59)-Melioratorių(15)	993e64f0
Kaišiadorių	Žiežmarių	59	16	Kaišiadorių(59)-Žiežmarių(16)	c8118b5b
Kaišiadorių	Gudienos	59	17	Kaišiadorių(59)-Gudienos(17)	13f06843
Kaišiadorių	Žaslių	59	18	Kaišiadorių(59)-Žaslių(18)	8fd84a65
Kaišiadorių	Pajautiškių	59	19	Kaišiadorių(59)-Pajautiškių(19)	144578fc
Kaišiadorių	Stabintiškių	59	20	Kaišiadorių(59)-Stabintiškių(20)	0fe25501
Kaišiadorių	Beištrakių	59	21	Kaišiadorių(59)-Beištrakių(21)	d59ca09a
Kaišiadorių	Tauckūnų	59	22	Kaišiadorių(59)-Tauckūnų(22)	c0799c7a
Kaišiadorių	Palomenės	59	23	Kaišiadorių(59)-Palomenės(23)	3fb758d8
Kaišiadorių	Zūbiškių	59	24	Kaišiadorių(59)-Zūbiškių(24)	7163a669
Kaišiadorių	Paparčių	59	25	Kaišiadorių(59)-Paparčių(25)	f5feb7d2
Kaišiadorių	Rumšiškių	59	26	Kaišiadorių(59)-Rumšiškių(26)	e0634fbb
Kaišiadorių	Pravieniškių	59	27	Kaišiadorių(59)-Pravieniškių(27)	d145361e
Kaišiadorių	Dovainonių	59	28	Kaišiadorių(59)-Dovainonių(28)	1396f82c
Kaišiadorių	Antakalnio	59	29	Kaišiadorių(59)-Antakalnio(29)	10f8cab4
Kaišiadorių	Mūro	59	30	Kaišiadorių(59)-Mūro(30)	11c16c68
Kaišiadorių	Liutonių	59	31	Kaišiadorių(59)-Liutonių(31)	57d47aa3
Kaišiadorių	Kasčiukiškių	59	32	Kaišiadorių(59)-Kasčiukiškių(32)	a0693284
Jonavos	Rimkų	60	1	Jonavos(60)-Rimkų(1)	bd9eddf1
Jonavos	Juodmenos	60	2	Jonavos(60)-Juodmenos(2)	8547730a
Jonavos	Kregždutės	60	3	Jonavos(60)-Kregždutės(3)	4aee96bc
Jonavos	Bibliotekos	60	4	Jonavos(60)-Bibliotekos(4)	35f104ec
Jonavos	Senamiesčio	60	6	Jonavos(60)-Senamiesčio(6)	b5e572f6
Jonavos	Saulutės	60	7	Jonavos(60)-Saulutės(7)	c1bae8ee
Jonavos	Mokyklos	60	8	Jonavos(60)-Mokyklos(8)	d045084a
Jonavos	Ateities	60	9	Jonavos(60)-Ateities(9)	33b181b5
Jonavos	Kalnų	60	10	Jonavos(60)-Kalnų(10)	5445fd1e
Jonavos	Lakštingalų	60	11	Jonavos(60)-Lakštingalų(11)	5bd9a20c
Jonavos	Lietavos	60	12	Jonavos(60)-Lietavos(12)	c2269a69
Jonavos	Baldininkų	60	13	Jonavos(60)-Baldininkų(13)	404cd64d
Jonavos	Ruklos	60	14	Jonavos(60)-Ruklos(14)	9f68315e
Jonavos	Bukonių	60	15	Jonavos(60)-Bukonių(15)	508088db
Jonavos	Liepių	60	16	Jonavos(60)-Liepių(16)	a4b33f16
Jonavos	Batėgalos	60	17	Jonavos(60)-Batėgalos(17)	bb05f316
Jonavos	Čičinų	60	18	Jonavos(60)-Čičinų(18)	079477f2
Jonavos	Kulvos	60	19	Jonavos(60)-Kulvos(19)	9bc17471
Jonavos	Juškonių	60	20	Jonavos(60)-Juškonių(20)	42b230d0
Jonavos	Kuigalių	60	21	Jonavos(60)-Kuigalių(21)	1e0cf032
Jonavos	Žeimių	60	22	Jonavos(60)-Žeimių(22)	5d69e5a7
Jonavos	Panoterių	60	23	Jonavos(60)-Panoterių(23)	06a0c347
Jonavos	Šilų	60	24	Jonavos(60)-Šilų(24)	16a727b2
Jonavos	Upninkų	60	25	Jonavos(60)-Upninkų(25)	6aba9fc6
Jonavos	Užusalių	60	26	Jonavos(60)-Užusalių(26)	2eaf0ade
Jonavos	Šveicarijos	60	27	Jonavos(60)-Šveicarijos(27)	462fb40c
Ukmergės	Daukanto	61	1	Ukmergės(61)-Daukanto(1)	d3b8c051
Ukmergės	Anykščių	61	2	Ukmergės(61)-Anykščių(2)	c972d231
Ukmergės	Maironio	61	3	Ukmergės(61)-Maironio(3)	799ad43a
Ukmergės	Basanavičiaus	61	4	Ukmergės(61)-Basanavičiaus(4)	4240793e
Ukmergės	Vytauto	61	5	Ukmergės(61)-Vytauto(5)	f9106974
Ukmergės	Kęstučio	61	6	Ukmergės(61)-Kęstučio(6)	a05050c4
Ukmergės	Klaipėdos	61	7	Ukmergės(61)-Klaipėdos(7)	3cf741f4
Ukmergės	Transporto	61	8	Ukmergės(61)-Transporto(8)	bb2ddf2d
Ukmergės	Kauno	61	9	Ukmergės(61)-Kauno(9)	75b68732
Ukmergės	Smėlių	61	10	Ukmergės(61)-Smėlių(10)	043824dd
Ukmergės	Krekšlių	61	11	Ukmergės(61)-Krekšlių(11)	dc0cd499
Ukmergės	Linų	61	12	Ukmergės(61)-Linų(12)	06e15cad
Ukmergės	Pivonijos	61	13	Ukmergės(61)-Pivonijos(13)	f797dd66
Ukmergės	Pašilės	61	14	Ukmergės(61)-Pašilės(14)	ff8f0c81
Ukmergės	Siesikų	61	15	Ukmergės(61)-Siesikų(15)	26d84927
Ukmergės	Petronių	61	16	Ukmergės(61)-Petronių(16)	7fbcd9e7
Ukmergės	Tulpiakiemio	61	17	Ukmergės(61)-Tulpiakiemio(17)	8631b645
Ukmergės	Taujėnų	61	18	Ukmergės(61)-Taujėnų(18)	a8ede764
Ukmergės	Balelių	61	19	Ukmergės(61)-Balelių(19)	726aa662
Ukmergės	Lėno	61	20	Ukmergės(61)-Lėno(20)	e508848e
Ukmergės	Vidiškių	61	21	Ukmergės(61)-Vidiškių(21)	5fceba39
Ukmergės	Rečionių	61	22	Ukmergės(61)-Rečionių(22)	dc904f18
Ukmergės	Deltuvos	61	23	Ukmergės(61)-Deltuvos(23)	9e95e7e5
Ukmergės	Dainavos	61	24	Ukmergės(61)-Dainavos(24)	500d0fca
Ukmergės	Lyduokių	61	26	Ukmergės(61)-Lyduokių(26)	93aaffb6
Ukmergės	Nuotekų	61	27	Ukmergės(61)-Nuotekų(27)	3ac9e78d
Ukmergės	Pabaisko	61	28	Ukmergės(61)-Pabaisko(28)	f4007d51
Ukmergės	Kulniškių	61	29	Ukmergės(61)-Kulniškių(29)	6f6e85f6
Ukmergės	Šešuolių	61	30	Ukmergės(61)-Šešuolių(30)	2b8b56aa
Ukmergės	Liaušių	61	31	Ukmergės(61)-Liaušių(31)	f3eb48b4
Ukmergės	Antakalnio	61	32	Ukmergės(61)-Antakalnio(32)	fa497217
Ukmergės	Krikštėnų	61	33	Ukmergės(61)-Krikštėnų(33)	3a43d24a
Ukmergės	Laičių	61	34	Ukmergės(61)-Laičių(34)	8ef282e1
Ukmergės	Veprių	61	35	Ukmergės(61)-Veprių(35)	f0dcae00
Ukmergės	Sližių	61	36	Ukmergės(61)-Sližių(36)	fd88fe90
Ukmergės	Želvos	61	37	Ukmergės(61)-Želvos(37)	f3a04fc8
Ukmergės	Laumėnų	61	38	Ukmergės(61)-Laumėnų(38)	47fec50b
Ukmergės	Tolučių	61	39	Ukmergės(61)-Tolučių(39)	e1ae244f
Ukmergės	Žemaitkiemio	61	40	Ukmergės(61)-Žemaitkiemio(40)	b4d11971
Jurbarko	Viešvilės	62	1	Jurbarko(62)-Viešvilės(1)	0ee0a0e7
Jurbarko	Pagėgių	62	1	Jurbarko(62)-Pagėgių(1)	42b7c6c9
Jurbarko	Panemunės	62	2	Jurbarko(62)-Panemunės(2)	dc69ca7c
Jurbarko	Smalininkų	62	2	Jurbarko(62)-Smalininkų(2)	4b5ddaf2
Jurbarko	Kentrių	62	3	Jurbarko(62)-Kentrių(3)	2930af6e
Jurbarko	Jurbarkų	62	3	Jurbarko(62)-Jurbarkų(3)	265e9308
Jurbarko	Rotulių	62	4	Jurbarko(62)-Rotulių(4)	5145e39c
Jurbarko	Natkiškių	62	4	Jurbarko(62)-Natkiškių(4)	e22aa352
Jurbarko	Žindaičių	62	5	Jurbarko(62)-Žindaičių(5)	e6f401ab
Jurbarko	Pagėgių	62	5	Jurbarko(62)-Pagėgių(5)	aac19b1c
Jurbarko	Eržvilko	62	6	Jurbarko(62)-Eržvilko(6)	d630d519
Jurbarko	Piktupėnų	62	6	Jurbarko(62)-Piktupėnų(6)	76786df2
Jurbarko	Pašaltuonio	62	7	Jurbarko(62)-Pašaltuonio(7)	9eef75b9
Jurbarko	Stoniškių	62	7	Jurbarko(62)-Stoniškių(7)	f2f3c7f0
Jurbarko	Šilgalių	62	8	Jurbarko(62)-Šilgalių(8)	0d4169c3
Jurbarko	Lybiškių	62	8	Jurbarko(62)-Lybiškių(8)	0c83a781
Jurbarko	Kartupių	62	9	Jurbarko(62)-Kartupių(9)	b8d7a285
Jurbarko	Rambyno	62	9	Jurbarko(62)-Rambyno(9)	2e21e04a
Jurbarko	Rutkiškių	62	10	Jurbarko(62)-Rutkiškių(10)	e8930956
Jurbarko	Vilkyškių	62	10	Jurbarko(62)-Vilkyškių(10)	c0cee663
Jurbarko	Pavidaujo	62	11	Jurbarko(62)-Pavidaujo(11)	0210feee
Jurbarko	Žukų	62	11	Jurbarko(62)-Žukų(11)	c3f777bf
Jurbarko	Girdžių	62	12	Jurbarko(62)-Girdžių(12)	97b7ddab
Jurbarko	Vadžgirio	62	13	Jurbarko(62)-Vadžgirio(13)	8c2633c8
Jurbarko	Šimkaičių	62	14	Jurbarko(62)-Šimkaičių(14)	259763f6
Jurbarko	Paulių	62	15	Jurbarko(62)-Paulių(15)	bfa4dbac
Jurbarko	Volungiškės	62	16	Jurbarko(62)-Volungiškės(16)	080cce2d
Jurbarko	Juodaičių	62	17	Jurbarko(62)-Juodaičių(17)	69a3ac38
Jurbarko	Armeniškių	62	18	Jurbarko(62)-Armeniškių(18)	939d22eb
Jurbarko	Seredžiaus	62	19	Jurbarko(62)-Seredžiaus(19)	d852e67c
Jurbarko	Klausučių	62	20	Jurbarko(62)-Klausučių(20)	ca84a50d
Jurbarko	Gricių	62	21	Jurbarko(62)-Gricių(21)	4e27b842
Jurbarko	Tamošių	62	22	Jurbarko(62)-Tamošių(22)	47da273c
Jurbarko	Veliuonos	62	23	Jurbarko(62)-Veliuonos(23)	dea2f61e
Jurbarko	Stakių	62	24	Jurbarko(62)-Stakių(24)	65131cda
Jurbarko	Raudonės	62	25	Jurbarko(62)-Raudonės(25)	f09d59d9
